t,C1,daily_theo,municipio
0.0,2.0,0.1105963778230888,Almirante Tamandare
0.1965982991495748,2.0218615580803503,0.11180374826149952,Almirante Tamandare
0.3931965982991496,2.0439617193816804,0.11302426256805029,Almirante Tamandare
0.5897948974487244,2.0663031305189743,0.11425806580219502,Almirante Tamandare
0.7863931965982992,2.088888455851377,0.11550530397483759,Almirante Tamandare
0.982991495747874,2.1117203189222544,0.11676612081400672,Almirante Tamandare
1.1795897948974488,2.1348014025553748,0.11804066329198286,Almirante Tamandare
1.3761880940470237,2.1581344196920726,0.11932908001406024,Almirante Tamandare
1.5727863931965984,2.1817221127628104,0.1206315211831347,Almirante Tamandare
1.7693846923461731,2.2055672528305528,0.12194813855168529,Almirante Tamandare
1.965982991495748,2.2296726424751676,0.12327908558030432,Almirante Tamandare
2.162581290645323,2.254041112599897,0.12462451726061541,Almirante Tamandare
2.3591795897948975,2.278675531793683,0.1259845906314125,Almirante Tamandare
2.555777888944472,2.303578793530181,0.12735946407110202,Almirante Tamandare
2.7523761880940474,2.328753821157885,0.12874929757243886,Almirante Tamandare
2.948974487243622,2.3542035711083185,0.13015425291882657,Almirante Tamandare
3.145572786393197,2.3799310331096075,0.13157449369525825,Almirante Tamandare
3.3421710855427715,2.405939227646995,0.1330101851472696,Almirante Tamandare
3.5387693846923463,2.432231209617961,0.13446149438183783,Almirante Tamandare
3.7353676838419214,2.45881006561738,0.13592859021662365,Almirante Tamandare
3.931965982991496,2.4856789157429477,0.1374116432787216,Almirante Tamandare
4.12856428214107,2.512840916568707,0.13891082616784717,Almirante Tamandare
4.325162581290646,2.540299256642958,0.14042631320688265,Almirante Tamandare
4.521760880440221,2.5680571577296334,0.14195828050943526,Almirante Tamandare
4.718359179589795,2.596117875831014,0.14350690603529775,Almirante Tamandare
4.91495747873937,2.6244847016031283,0.1450723696123627,Almirante Tamandare
5.111555777888944,2.6531609608627904,0.1466548529635716,Almirante Tamandare
5.30815407703852,2.6821500186690472,0.14825453993108031,Almirante Tamandare
5.504752376188095,2.7114552766212947,0.14987161632605503,Almirante Tamandare
5.701350675337669,2.7410801721648013,0.15150626988924465,Almirante Tamandare
5.897948974487244,2.7710281803489654,0.15315869038687172,Almirante Tamandare
6.0945472736368185,2.801302814318205,0.154829069636557,Almirante Tamandare
6.291145572786394,2.8319076258028493,0.15651760153321587,Almirante Tamandare
6.487743871935969,2.86284620263578,0.15822448191084162,Almirante Tamandare
6.684342171085543,2.8941221690751178,0.159949908559099,Almirante Tamandare
6.880940470235118,2.925739190953471,0.16169408150614675,Almirante Tamandare
7.0775387693846925,2.957700973631713,0.16345720290445181,Almirante Tamandare
7.274137068534268,2.9900112623911763,0.16523947705110897,Almirante Tamandare
7.470735367683843,3.0226738428336426,0.16704111040856215,Almirante Tamandare
7.667333666833417,3.055692541430031,0.168862311633498,Almirante Tamandare
7.863931965982992,3.0890712262326536,0.17070329161472664,Almirante Tamandare
8.060530265132567,3.12281380664709,0.1725642634591665,Almirante Tamandare
8.25712856428214,3.156924234073343,0.174445442525744,Almirante Tamandare
8.453726863431717,3.191406502337612,0.17634704644771268,Almirante Tamandare
8.650325162581291,3.2262646481010466,0.17826929515366802,Almirante Tamandare
8.846923461730865,3.2615027514591106,0.18021241089904125,Almirante Tamandare
9.043521760880441,3.297124937786925,0.1821766183662565,Almirante Tamandare
9.240120060030016,3.3331353762284577,0.1841621445797861,Almirante Tamandare
9.43671835917959,3.369538280469209,0.18616921894709687,Almirante Tamandare
9.633316658329166,3.406337909410035,0.1881980732941039,Almirante Tamandare
9.82991495747874,3.4435385676043735,0.19024894188754068,Almirante Tamandare
10.026513256628315,3.481144606035797,0.1923220614760515,Almirante Tamandare
10.223111555777889,3.519160422497194,0.19441767130928034,Almirante Tamandare
10.419709854927465,3.5575904634179456,0.19653601323673514,Almirante Tamandare
10.61630815407704,3.5964392217533354,0.19867733158954756,Almirante Tamandare
10.812906453226613,3.6357112386588524,0.20084187327083816,Almirante Tamandare
11.00950475237619,3.6754111039395125,0.20302988777850747,Almirante Tamandare
11.206103051525764,3.7155434565036622,0.2052416272282309,Almirante Tamandare
11.402701350675338,3.756112986861522,0.20747734648908958,Almirante Tamandare
11.599299649824914,3.7971244369866337,0.20973730317380637,Almirante Tamandare
11.795897948974488,3.838582597659566,0.2120217574902146,Almirante Tamandare
11.992496248124063,3.880492310912512,0.2143309723737857,Almirante Tamandare
12.189094547273637,3.9228584705361644,0.21666521351331347,Almirante Tamandare
12.385692846423213,3.965686022587117,0.2190247493765799,Almirante Tamandare
12.582291145572787,4.008979965900717,0.22140985123627024,Almirante Tamandare
12.778889444722362,4.052745352609377,0.22382079319613712,Almirante Tamandare
12.975487743871938,4.096987288666331,0.22625785221741193,Almirante Tamandare
13.172086043021512,4.141710934374847,0.22872130814546437,Almirante Tamandare
13.368684342171086,4.186921504922888,0.23121144373670643,Almirante Tamandare
13.56528264132066,4.232624270923238,0.233728544685741,Almirante Tamandare
13.761880940470236,4.278824562695267,0.23627289985850897,Almirante Tamandare
13.95847923961981,4.325527770453544,0.23884480129990662,Almirante Tamandare
14.155077538769385,4.372739338706295,0.24144454392251652,Almirante Tamandare
14.351675837918961,4.420464770450326,0.24407242573480187,Almirante Tamandare
14.548274137068535,4.468709627845941,0.24672874787536447,Almirante Tamandare
14.74487243621811,4.517479532886453,0.24941381464683807,Almirante Tamandare
14.941470735367686,4.566780168077362,0.2521279335502473,Almirante Tamandare
15.13806903451726,4.616617277125243,0.25487141531983354,Almirante Tamandare
