t,C1,daily_theo,municipio
95.5127563781891,19.090528477136097,0.13089789098268137,Itaperucu
95.66933466733366,19.110972341603027,0.13023525159953658,Itaperucu
95.82591295647823,19.13131260736729,0.12957461330656478,Itaperucu
95.98249124562281,19.15154958900174,0.12891599207792964,Itaperucu
96.13906953476739,19.17168360356181,0.12825940361266774,Itaperucu
96.29564782391195,19.191714970543128,0.12760486333695203,Itaperucu
96.45222611305653,19.211644011839567,0.12695238640637252,Itaperucu
96.6088044022011,19.231471051701654,0.1263019877082409,Itaperucu
96.76538269134566,19.251196416695425,0.12565368186390938,Itaperucu
96.92196098049024,19.27082043566167,0.1250074832311119,Itaperucu
97.07853926963482,19.290343439675606,0.1243634059063188,Itaperucu
97.23511755877938,19.309765762006972,0.12372146372711049,Itaperucu
97.39169584792396,19.329087738080545,0.12308167027456703,Itaperucu
97.54827413706853,19.34830970543708,0.12244403887567117,Itaperucu
97.70485242621311,19.36743200369472,0.1218085826057278,Itaperucu
97.86143071535767,19.386454974510773,0.12117531429079578,Itaperucu
98.01800900450225,19.405378961544017,0.12054424651013464,Itaperucu
98.17458729364682,19.42420431041739,0.11991539159866058,Itaperucu
98.33116558279139,19.442931368681155,0.11928876164941868,Itaperucu
98.48774387193596,19.46156048577651,0.11866436851606196,Itaperucu
98.64432216108054,19.480092012999652,0.11804222381534454,Itaperucu
98.80090045022511,19.498526303265535,0.11742233893652072,Itaperucu
98.95747873936968,19.516863710711757,0.11680472505635625,Itaperucu
99.11405702851425,19.535104591735692,0.11618939310486877,Itaperucu
99.27063531765883,19.55324930447976,0.11557635378429348,Itaperucu
99.42721360680339,19.571298208744736,0.11496561757344692,Itaperucu
99.58379189594797,19.58925166595492,0.11435719473033364,Itaperucu
99.74037018509254,19.60711003912374,0.11375109529476377,Itaperucu
99.89694847423712,19.624873692819733,0.1131473290909793,Itaperucu
100.05352676338168,19.64254299313294,0.11254590573028814,Itaperucu
100.21010505252626,19.660118307641696,0.11194683461370698,Itaperucu
100.36668334167084,19.677600005379833,0.11135012493461229,Itaperucu
100.5232616308154,19.69498845680426,0.11075578568139792,Itaperucu
100.67983991995997,19.71228403376297,0.11016382564014052,Itaperucu
100.83641820910455,19.729487109463435,0.10957425339727017,Itaperucu
100.99299649824913,19.7465980584414,0.10898707734224868,Itaperucu
101.14957478739369,19.763617256530086,0.10840230567025161,Itaperucu
101.30615307653827,19.78054508082978,0.10781994638485948,Itaperucu
101.46273136568284,19.797381909677828,0.10724000730074872,Itaperucu
101.6193096548274,19.814128122619042,0.10666249604639219,Itaperucu
101.77588794397198,19.830784100376473,0.10608742006676103,Itaperucu
101.93246623311656,19.847350224822588,0.10551478662603248,Itaperucu
102.08904452226113,19.86382687895086,0.1049446028102999,Itaperucu
102.2456228114057,19.88021444684774,0.1043768755302873,Itaperucu
102.40220110055027,19.896513313665,0.1038116115240669,Itaperucu
102.55877938969485,19.912723865592486,0.10324881735977914,Itaperucu
102.71535767883941,19.928846489932276,0.10268849943472584,Itaperucu
102.87193596798399,19.94488157500585,0.10213066398045344,Itaperucu
103.02851425712856,19.960829510003418,0.10157531706996357,Itaperucu
103.18509254627314,19.976690685053104,0.10102246461704086,Itaperucu
103.3416708354177,19.992465491195976,0.10047211237897057,Itaperucu
103.49824912456228,20.008154320361474,0.09992426595925478,Itaperucu
103.65482741370685,20.023757565343193,0.0993789308103328,Itaperucu
103.81140570285142,20.03927561977507,0.09883611223629887,Itaperucu
103.967983991996,20.05470887810798,0.09829581539562138,Itaperucu
104.12456228114057,20.07005773558667,0.09775804530386274,Itaperucu
104.28114057028513,20.08532258822709,0.09722280683639863,Itaperucu
104.43771885942971,20.100503832794118,0.09669010473113612,Itaperucu
104.59429714857428,20.115601866779645,0.09615994359123232,Itaperucu
104.75087543771886,20.130617088381022,0.09563232788781287,Itaperucu
104.90745372686342,20.145549896479885,0.09510726196268901,Itaperucu
105.064032016008,20.16040069062135,0.09458475003107329,Itaperucu
105.22061030515258,20.17516987099356,0.09406479618429622,Itaperucu
105.37718859429714,20.189857838407573,0.09354740439252023,Itaperucu
105.53376688344171,20.204464994277647,0.09303257850745275,Itaperucu
105.69034517258629,20.218991740601833,0.09252032226505964,Itaperucu
105.84692346173087,20.23343847994293,0.09201063928827556,Itaperucu
106.00350175087543,20.247805615409778,0.0915035330897139,Itaperucu
106.16008004002,20.2620935506389,0.09099900707437528,Itaperucu
106.31665832916458,20.276302689776465,0.09049706454235498,Itaperucu
106.47323661830914,20.290433437501033,0.08999770869004194,Itaperucu
106.62981490745372,20.30448619957608,0.08950094259156251,Itaperucu
106.7863931965983,20.318461381939105,0.08900676923470664,Itaperucu
106.94297148574287,20.332359390800686,0.08851519151937084,Itaperucu
107.09954977488744,20.34618063281735,0.08802621225321626,Itaperucu
107.25612806403201,20.359925515076995,0.08753983415430124,Itaperucu
107.41270635317659,20.373594445084635,0.08705605985371706,Itaperucu
107.56928464232115,20.38718783074856,0.08657489189821505,Itaperucu
107.72586293146573,20.400706080366824,0.08609633275282974,Itaperucu
107.8824412206103,20.414149602614117,0.08562038480349918,Itaperucu
108.03901950975488,20.42751880652897,0.08514705035967907,Itaperucu
108.19559779889944,20.44081410150133,0.08467633165695339,Itaperucu
108.35217608804402,20.45403589726049,0.08420823085964076,Itaperucu
108.5087543771886,20.46718460386333,0.08374275006339449,Itaperucu
108.66533266633316,20.480260631682928,0.08327989129780178,Itaperucu
108.82191095547773,20.493264391397513,0.08281965652897402,Itaperucu
108.97848924462231,20.50619629397971,0.08236204766213645,Itaperucu
109.13506753376689,20.51905675068616,0.0819070665442112,Itaperucu
109.29164582291145,20.53184617304744,0.08145471496639672,Itaperucu
109.44822411205602,20.54456497285829,0.08100499466674292,Itaperucu
109.6048024012006,20.55721356216818,0.08055790733272175,Itaperucu
109.76138069034516,20.569792353272163,0.08011345460379408,Itaperucu
109.91795897948974,20.582301758702055,0.07967163807397175,Itaperucu
110.07453726863432,20.594742191217893,0.07923245929437621,Itaperucu
110.23111555777888,20.6071140637997,0.07879591977579264,Itaperucu
110.38769384692345,20.61941778986035,0.07836202098274464,Itaperucu
